"booking_id";"pnr";"passenger_id";"flight_id";"seats";"total_price";"status";"booking_date"
4538;"PNR14538";133;117;1;98000.0;"CONFIRMED";"2026-06-04 13:38:00"
4539;"PNR14539";383;120;5;490000.0;"CONFIRMED";"2026-06-04 13:39:00"
4540;"PNR14540";158;383;3;15600.0;"CONFIRMED";"2026-06-04 13:40:00"
4541;"PNR14541";129;495;3;27000.0;"CANCELLED";"2026-06-04 13:41:00"
4542;"PNR14542";371;59;2;150000.0;"PENDING";"2026-06-04 13:42:00"
4543;"PNR14543";266;481;5;280000.0;"CONFIRMED";"2026-06-04 13:43:00"
4544;"PNR14544";369;157;3;126000.0;"PENDING";"2026-06-04 13:44:00"
4545;"PNR14545";398;7;1;6100.0;"CONFIRMED";"2026-06-04 13:45:00"
4546;"PNR14546";2;171;5;430000.0;"PENDING";"2026-06-04 13:46:00"
4547;"PNR14547";12;192;2;37000.0;"CANCELLED";"2026-06-04 13:47:00"
4548;"PNR14548";407;495;5;430000.0;"CONFIRMED";"2026-06-04 13:48:00"
4549;"PNR14549";75;94;1;5200.0;"CONFIRMED";"2026-06-04 13:49:00"
4550;"PNR14550";284;219;6;180000.0;"CONFIRMED";"2026-06-04 13:50:00"
4551;"PNR14551";19;32;1;56000.0;"PENDING";"2026-06-04 13:51:00"
4552;"PNR14552";354;266;3;18300.0;"PENDING";"2026-06-04 13:52:00"
4553;"PNR14553";459;488;5;340000.0;"CONFIRMED";"2026-06-04 13:53:00"
4554;"PNR14554";205;314;3;15600.0;"CANCELLED";"2026-06-04 13:54:00"
4555;"PNR14555";232;473;6;31200.0;"CANCELLED";"2026-06-04 13:55:00"
4556;"PNR14556";15;360;6;408000.0;"CONFIRMED";"2026-06-04 13:56:00"
4557;"PNR14557";277;374;2;150000.0;"PENDING";"2026-06-04 13:57:00"
4558;"PNR14558";160;348;2;44000.0;"CANCELLED";"2026-06-04 13:58:00"
4559;"PNR14559";194;81;4;74000.0;"CONFIRMED";"2026-06-04 13:59:00"
4560;"PNR14560";166;130;2;44000.0;"CONFIRMED";"2026-06-04 14:00:00"
4561;"PNR14561";186;444;4;88000.0;"CONFIRMED";"2026-06-04 14:01:00"
4562;"PNR14562";45;348;5;62500.0;"CONFIRMED";"2026-06-04 14:02:00"
4563;"PNR14563";385;187;6;132000.0;"CONFIRMED";"2026-06-04 14:03:00"
4564;"PNR14564";375;470;5;26000.0;"CONFIRMED";"2026-06-04 14:04:00"
4565;"PNR14565";191;11;1;86000.0;"CANCELLED";"2026-06-04 14:05:00"
4566;"PNR14566";500;179;5;490000.0;"CONFIRMED";"2026-06-04 14:06:00"
4567;"PNR14567";240;334;2;112000.0;"CONFIRMED";"2026-06-04 14:07:00"
4568;"PNR14568";130;434;1;98000.0;"CANCELLED";"2026-06-04 14:08:00"
4569;"PNR14569";148;468;5;430000.0;"CONFIRMED";"2026-06-04 14:09:00"
4570;"PNR14570";390;254;6;75000.0;"CONFIRMED";"2026-06-04 14:10:00"
4571;"PNR14571";147;310;3;13500.0;"CONFIRMED";"2026-06-04 14:11:00"
4572;"PNR14572";298;280;5;45000.0;"CONFIRMED";"2026-06-04 14:12:00"
4573;"PNR14573";429;7;2;150000.0;"PENDING";"2026-06-04 14:13:00"
4574;"PNR14574";318;291;5;110000.0;"CONFIRMED";"2026-06-04 14:14:00"
4575;"PNR14575";422;60;4;392000.0;"PENDING";"2026-06-04 14:15:00"
4576;"PNR14576";197;464;1;24500.0;"CANCELLED";"2026-06-04 14:16:00"
4577;"PNR14577";97;16;4;20800.0;"CONFIRMED";"2026-06-04 14:17:00"
4578;"PNR14578";36;349;5;45000.0;"CONFIRMED";"2026-06-04 14:18:00"
4579;"PNR14579";466;353;3;18300.0;"CONFIRMED";"2026-06-04 14:19:00"
4580;"PNR14580";134;468;5;45000.0;"CANCELLED";"2026-06-04 14:20:00"
4581;"PNR14581";406;356;2;112000.0;"CONFIRMED";"2026-06-04 14:21:00"
4582;"PNR14582";482;323;4;168000.0;"PENDING";"2026-06-04 14:22:00"
4583;"PNR14583";146;279;4;272000.0;"CONFIRMED";"2026-06-04 14:23:00"
4584;"PNR14584";317;349;1;9000.0;"CONFIRMED";"2026-06-04 14:24:00"
4585;"PNR14585";438;197;5;375000.0;"CONFIRMED";"2026-06-04 14:25:00"
4586;"PNR14586";241;10;1;22000.0;"PENDING";"2026-06-04 14:26:00"
4587;"PNR14587";363;368;6;450000.0;"CONFIRMED";"2026-06-04 14:27:00"
4588;"PNR14588";87;264;6;31200.0;"CONFIRMED";"2026-06-04 14:28:00"
4589;"PNR14589";293;168;4;24400.0;"CONFIRMED";"2026-06-04 14:29:00"
4590;"PNR14590";228;254;1;24500.0;"CONFIRMED";"2026-06-04 14:30:00"
4591;"PNR14591";352;169;4;272000.0;"CONFIRMED";"2026-06-04 14:31:00"
4592;"PNR14592";19;487;6;180000.0;"CONFIRMED";"2026-06-04 14:32:00"
4593;"PNR14593";413;467;6;36600.0;"CONFIRMED";"2026-06-04 14:33:00"
4594;"PNR14594";48;472;4;272000.0;"CONFIRMED";"2026-06-04 14:34:00"
4595;"PNR14595";394;387;4;300000.0;"CONFIRMED";"2026-06-04 14:35:00"
4596;"PNR14596";147;426;1;24500.0;"CONFIRMED";"2026-06-04 14:36:00"
4597;"PNR14597";435;279;3;18300.0;"CONFIRMED";"2026-06-04 14:37:00"
4598;"PNR14598";303;206;1;42000.0;"CONFIRMED";"2026-06-04 14:38:00"
4599;"PNR14599";174;23;4;24400.0;"CONFIRMED";"2026-06-04 14:39:00"
4600;"PNR14600";413;331;1;9000.0;"CONFIRMED";"2026-06-04 14:40:00"
4601;"PNR14601";76;276;6;147000.0;"CONFIRMED";"2026-06-04 14:41:00"
4602;"PNR14602";160;35;3;294000.0;"CONFIRMED";"2026-06-04 14:42:00"
4603;"PNR14603";286;223;2;12200.0;"CONFIRMED";"2026-06-04 14:43:00"
4604;"PNR14604";121;111;3;55500.0;"CANCELLED";"2026-06-04 14:44:00"
4605;"PNR14605";6;453;6;75000.0;"CONFIRMED";"2026-06-04 14:45:00"
4606;"PNR14606";230;202;6;75000.0;"PENDING";"2026-06-04 14:46:00"
4607;"PNR14607";145;116;4;50000.0;"CONFIRMED";"2026-06-04 14:47:00"
4608;"PNR14608";419;32;5;490000.0;"CONFIRMED";"2026-06-04 14:48:00"
4609;"PNR14609";399;232;1;42000.0;"PENDING";"2026-06-04 14:49:00"
4610;"PNR14610";136;26;3;13500.0;"CONFIRMED";"2026-06-04 14:50:00"
4611;"PNR14611";430;248;6;132000.0;"CONFIRMED";"2026-06-04 14:51:00"
4612;"PNR14612";391;428;1;56000.0;"CANCELLED";"2026-06-04 14:52:00"
4613;"PNR14613";274;154;3;18300.0;"CANCELLED";"2026-06-04 14:53:00"
4614;"PNR14614";457;468;2;49000.0;"PENDING";"2026-06-04 14:54:00"
4615;"PNR14615";79;166;6;75000.0;"CONFIRMED";"2026-06-04 14:55:00"
4616;"PNR14616";375;148;5;375000.0;"PENDING";"2026-06-04 14:56:00"
4617;"PNR14617";372;253;5;375000.0;"CONFIRMED";"2026-06-04 14:57:00"
4618;"PNR14618";436;436;4;36000.0;"CONFIRMED";"2026-06-04 14:58:00"
4619;"PNR14619";371;197;4;20800.0;"CANCELLED";"2026-06-04 14:59:00"
4620;"PNR14620";425;282;2;12200.0;"CONFIRMED";"2026-06-04 15:00:00"
4621;"PNR14621";41;373;1;24500.0;"CANCELLED";"2026-06-04 15:01:00"
4622;"PNR14622";436;445;6;180000.0;"CANCELLED";"2026-06-04 15:02:00"
4623;"PNR14623";30;163;5;210000.0;"CANCELLED";"2026-06-04 15:03:00"
4624;"PNR14624";226;225;4;36000.0;"CONFIRMED";"2026-06-04 15:04:00"
4625;"PNR14625";178;60;1;68000.0;"PENDING";"2026-06-04 15:05:00"
4626;"PNR14626";335;305;1;98000.0;"PENDING";"2026-06-04 15:06:00"
4627;"PNR14627";161;63;5;92500.0;"PENDING";"2026-06-04 15:07:00"
4628;"PNR14628";347;205;1;5200.0;"CONFIRMED";"2026-06-04 15:08:00"
4629;"PNR14629";406;67;5;430000.0;"CONFIRMED";"2026-06-04 15:09:00"
4630;"PNR14630";337;43;5;122500.0;"CONFIRMED";"2026-06-04 15:10:00"
4631;"PNR14631";477;143;3;18300.0;"PENDING";"2026-06-04 15:11:00"
4632;"PNR14632";381;221;2;49000.0;"CONFIRMED";"2026-06-04 15:12:00"
4633;"PNR14633";495;357;2;150000.0;"CONFIRMED";"2026-06-04 15:13:00"
4634;"PNR14634";256;64;1;68000.0;"CONFIRMED";"2026-06-04 15:14:00"
4635;"PNR14635";484;366;6;252000.0;"CONFIRMED";"2026-06-04 15:15:00"
4636;"PNR14636";262;212;2;12200.0;"CONFIRMED";"2026-06-04 15:16:00"
4637;"PNR14637";27;352;6;111000.0;"PENDING";"2026-06-04 15:17:00"
4638;"PNR14638";111;317;6;408000.0;"PENDING";"2026-06-04 15:18:00"
4639;"PNR14639";227;248;6;132000.0;"CONFIRMED";"2026-06-04 15:19:00"
4640;"PNR14640";107;211;3;66000.0;"CANCELLED";"2026-06-04 15:20:00"
4641;"PNR14641";432;12;1;12500.0;"PENDING";"2026-06-04 15:21:00"
4642;"PNR14642";76;466;1;75000.0;"CONFIRMED";"2026-06-04 15:22:00"
4643;"PNR14643";310;32;6;36600.0;"CONFIRMED";"2026-06-04 15:23:00"
4644;"PNR14644";420;301;4;224000.0;"CONFIRMED";"2026-06-04 15:24:00"
4645;"PNR14645";181;382;6;54000.0;"CONFIRMED";"2026-06-04 15:25:00"
4646;"PNR14646";14;410;3;15600.0;"CONFIRMED";"2026-06-04 15:26:00"
4647;"PNR14647";84;293;2;60000.0;"CONFIRMED";"2026-06-04 15:27:00"
4648;"PNR14648";254;318;4;392000.0;"CONFIRMED";"2026-06-04 15:28:00"
4649;"PNR14649";205;358;2;112000.0;"CONFIRMED";"2026-06-04 15:29:00"
4650;"PNR14650";334;367;4;18000.0;"CONFIRMED";"2026-06-04 15:30:00"
4651;"PNR14651";123;303;1;4500.0;"CONFIRMED";"2026-06-04 15:31:00"
4652;"PNR14652";354;241;6;27000.0;"PENDING";"2026-06-04 15:32:00"
4653;"PNR14653";69;471;1;98000.0;"CONFIRMED";"2026-06-04 15:33:00"
4654;"PNR14654";330;9;2;112000.0;"CONFIRMED";"2026-06-04 15:34:00"
4655;"PNR14655";272;409;3;66000.0;"CONFIRMED";"2026-06-04 15:35:00"
4656;"PNR14656";267;419;3;15600.0;"CONFIRMED";"2026-06-04 15:36:00"
4657;"PNR14657";481;138;4;74000.0;"CONFIRMED";"2026-06-04 15:37:00"
4658;"PNR14658";123;291;3;55500.0;"PENDING";"2026-06-04 15:38:00"
4659;"PNR14659";479;102;4;120000.0;"CONFIRMED";"2026-06-04 15:39:00"
4660;"PNR14660";381;329;2;44000.0;"CONFIRMED";"2026-06-04 15:40:00"
4661;"PNR14661";80;203;4;300000.0;"CONFIRMED";"2026-06-04 15:41:00"
4662;"PNR14662";490;328;2;10400.0;"CONFIRMED";"2026-06-04 15:42:00"
4663;"PNR14663";102;342;5;26000.0;"CONFIRMED";"2026-06-04 15:43:00"
4664;"PNR14664";37;272;6;336000.0;"CONFIRMED";"2026-06-04 15:44:00"
4665;"PNR14665";436;364;3;66000.0;"CONFIRMED";"2026-06-04 15:45:00"
4666;"PNR14666";49;52;4;344000.0;"CONFIRMED";"2026-06-04 15:46:00"
4667;"PNR14667";57;361;1;4500.0;"CONFIRMED";"2026-06-04 15:47:00"
4668;"PNR14668";407;422;3;126000.0;"PENDING";"2026-06-04 15:48:00"
4669;"PNR14669";314;410;4;272000.0;"CANCELLED";"2026-06-04 15:49:00"
4670;"PNR14670";466;109;1;75000.0;"PENDING";"2026-06-04 15:50:00"
4671;"PNR14671";72;226;3;13500.0;"PENDING";"2026-06-04 15:51:00"
4672;"PNR14672";198;183;3;90000.0;"CONFIRMED";"2026-06-04 15:52:00"
4673;"PNR14673";14;211;4;98000.0;"CONFIRMED";"2026-06-04 15:53:00"
4674;"PNR14674";23;208;2;49000.0;"CONFIRMED";"2026-06-04 15:54:00"
4675;"PNR14675";244;305;5;62500.0;"CONFIRMED";"2026-06-04 15:55:00"
4676;"PNR14676";24;435;3;126000.0;"CONFIRMED";"2026-06-04 15:56:00"
4677;"PNR14677";61;213;6;336000.0;"CONFIRMED";"2026-06-04 15:57:00"
4678;"PNR14678";348;88;1;98000.0;"CONFIRMED";"2026-06-04 15:58:00"
4679;"PNR14679";171;174;4;272000.0;"CONFIRMED";"2026-06-04 15:59:00"
4680;"PNR14680";178;420;3;55500.0;"CONFIRMED";"2026-06-04 16:00:00"
4681;"PNR14681";176;252;5;340000.0;"CONFIRMED";"2026-06-04 16:01:00"
4682;"PNR14682";360;90;3;73500.0;"CONFIRMED";"2026-06-04 16:02:00"
4683;"PNR14683";410;28;2;84000.0;"PENDING";"2026-06-04 16:03:00"
4684;"PNR14684";126;304;5;210000.0;"PENDING";"2026-06-04 16:04:00"
4685;"PNR14685";308;283;2;150000.0;"PENDING";"2026-06-04 16:05:00"
4686;"PNR14686";113;359;3;204000.0;"CANCELLED";"2026-06-04 16:06:00"
4687;"PNR14687";467;167;5;45000.0;"CONFIRMED";"2026-06-04 16:07:00"
4688;"PNR14688";193;129;4;224000.0;"CONFIRMED";"2026-06-04 16:08:00"
4689;"PNR14689";280;196;6;408000.0;"CONFIRMED";"2026-06-04 16:09:00"
4690;"PNR14690";481;478;1;42000.0;"CANCELLED";"2026-06-04 16:10:00"
4691;"PNR14691";351;111;6;54000.0;"CONFIRMED";"2026-06-04 16:11:00"
4692;"PNR14692";333;15;1;56000.0;"CONFIRMED";"2026-06-04 16:12:00"
4693;"PNR14693";425;259;1;68000.0;"PENDING";"2026-06-04 16:13:00"
4694;"PNR14694";142;94;5;490000.0;"PENDING";"2026-06-04 16:14:00"
4695;"PNR14695";267;204;6;31200.0;"CONFIRMED";"2026-06-04 16:15:00"
4696;"PNR14696";351;92;2;49000.0;"CONFIRMED";"2026-06-04 16:16:00"
4697;"PNR14697";400;7;2;136000.0;"CONFIRMED";"2026-06-04 16:17:00"
4698;"PNR14698";123;266;3;73500.0;"CONFIRMED";"2026-06-04 16:18:00"
4699;"PNR14699";277;253;2;9000.0;"CANCELLED";"2026-06-04 16:19:00"
4700;"PNR14700";96;485;5;62500.0;"PENDING";"2026-06-04 16:20:00"
4701;"PNR14701";263;331;5;375000.0;"PENDING";"2026-06-04 16:21:00"
4702;"PNR14702";378;487;1;42000.0;"PENDING";"2026-06-04 16:22:00"
4703;"PNR14703";123;330;4;18000.0;"CONFIRMED";"2026-06-04 16:23:00"
4704;"PNR14704";303;76;4;36000.0;"CONFIRMED";"2026-06-04 16:24:00"
4705;"PNR14705";433;290;4;20800.0;"CONFIRMED";"2026-06-04 16:25:00"
4706;"PNR14706";82;256;2;150000.0;"CONFIRMED";"2026-06-04 16:26:00"
4707;"PNR14707";340;371;1;42000.0;"PENDING";"2026-06-04 16:27:00"
4708;"PNR14708";106;172;3;258000.0;"CONFIRMED";"2026-06-04 16:28:00"
4709;"PNR14709";12;487;6;336000.0;"PENDING";"2026-06-04 16:29:00"
4710;"PNR14710";124;56;1;56000.0;"PENDING";"2026-06-04 16:30:00"
4711;"PNR14711";162;76;1;56000.0;"CONFIRMED";"2026-06-04 16:31:00"
4712;"PNR14712";431;419;5;150000.0;"CONFIRMED";"2026-06-04 16:32:00"
4713;"PNR14713";41;477;1;86000.0;"PENDING";"2026-06-04 16:33:00"
4714;"PNR14714";12;158;1;56000.0;"CONFIRMED";"2026-06-04 16:34:00"
4715;"PNR14715";386;104;5;122500.0;"CONFIRMED";"2026-06-04 16:35:00"
4716;"PNR14716";14;106;4;24400.0;"PENDING";"2026-06-04 16:36:00"
4717;"PNR14717";360;18;5;62500.0;"CONFIRMED";"2026-06-04 16:37:00"
4718;"PNR14718";3;482;6;132000.0;"PENDING";"2026-06-04 16:38:00"
4719;"PNR14719";356;307;6;180000.0;"CANCELLED";"2026-06-04 16:39:00"
4720;"PNR14720";275;193;6;336000.0;"PENDING";"2026-06-04 16:40:00"
4721;"PNR14721";370;400;2;112000.0;"CONFIRMED";"2026-06-04 16:41:00"
4722;"PNR14722";234;297;4;98000.0;"CONFIRMED";"2026-06-04 16:42:00"
4723;"PNR14723";14;51;5;280000.0;"CONFIRMED";"2026-06-04 16:43:00"
4724;"PNR14724";291;469;3;126000.0;"PENDING";"2026-06-04 16:44:00"
4725;"PNR14725";425;110;6;75000.0;"CONFIRMED";"2026-06-04 16:45:00"
4726;"PNR14726";236;412;6;75000.0;"CONFIRMED";"2026-06-04 16:46:00"
4727;"PNR14727";449;26;4;344000.0;"CONFIRMED";"2026-06-04 16:47:00"
4728;"PNR14728";250;80;1;18500.0;"PENDING";"2026-06-04 16:48:00"
4729;"PNR14729";109;52;3;37500.0;"PENDING";"2026-06-04 16:49:00"
4730;"PNR14730";88;137;2;9000.0;"CONFIRMED";"2026-06-04 16:50:00"
4731;"PNR14731";20;81;6;31200.0;"CONFIRMED";"2026-06-04 16:51:00"
4732;"PNR14732";370;59;6;54000.0;"PENDING";"2026-06-04 16:52:00"
4733;"PNR14733";459;179;3;225000.0;"PENDING";"2026-06-04 16:53:00"
4734;"PNR14734";455;224;5;150000.0;"CONFIRMED";"2026-06-04 16:54:00"
4735;"PNR14735";295;19;5;280000.0;"CONFIRMED";"2026-06-04 16:55:00"
4736;"PNR14736";200;367;1;24500.0;"CANCELLED";"2026-06-04 16:56:00"
4737;"PNR14737";453;373;6;450000.0;"CONFIRMED";"2026-06-04 16:57:00"
4738;"PNR14738";401;413;6;36600.0;"CONFIRMED";"2026-06-04 16:58:00"
4739;"PNR14739";72;212;6;75000.0;"CONFIRMED";"2026-06-04 16:59:00"
4740;"PNR14740";403;262;4;74000.0;"CONFIRMED";"2026-06-04 17:00:00"
4741;"PNR14741";92;449;2;37000.0;"CANCELLED";"2026-06-04 17:01:00"
4742;"PNR14742";353;499;4;88000.0;"CANCELLED";"2026-06-04 17:02:00"
4743;"PNR14743";237;84;5;210000.0;"CONFIRMED";"2026-06-04 17:03:00"
4744;"PNR14744";144;8;5;340000.0;"CONFIRMED";"2026-06-04 17:04:00"
4745;"PNR14745";130;263;6;516000.0;"CONFIRMED";"2026-06-04 17:05:00"
4746;"PNR14746";351;116;4;300000.0;"CANCELLED";"2026-06-04 17:06:00"
4747;"PNR14747";177;182;3;27000.0;"CONFIRMED";"2026-06-04 17:07:00"
4748;"PNR14748";256;41;6;36600.0;"CONFIRMED";"2026-06-04 17:08:00"
4749;"PNR14749";352;339;4;74000.0;"CANCELLED";"2026-06-04 17:09:00"
4750;"PNR14750";173;49;1;5200.0;"CONFIRMED";"2026-06-04 17:10:00"
4751;"PNR14751";27;1;2;44000.0;"PENDING";"2026-06-04 17:11:00"
4752;"PNR14752";447;259;1;22000.0;"CONFIRMED";"2026-06-04 17:12:00"
4753;"PNR14753";168;243;3;126000.0;"CONFIRMED";"2026-06-04 17:13:00"
4754;"PNR14754";331;134;2;49000.0;"CONFIRMED";"2026-06-04 17:14:00"
4755;"PNR14755";410;277;1;5200.0;"CONFIRMED";"2026-06-04 17:15:00"
4756;"PNR14756";30;372;6;252000.0;"CANCELLED";"2026-06-04 17:16:00"
4757;"PNR14757";429;179;1;12500.0;"CONFIRMED";"2026-06-04 17:17:00"
4758;"PNR14758";147;18;4;168000.0;"PENDING";"2026-06-04 17:18:00"
4759;"PNR14759";119;244;6;336000.0;"PENDING";"2026-06-04 17:19:00"
4760;"PNR14760";265;314;2;49000.0;"CONFIRMED";"2026-06-04 17:20:00"
4761;"PNR14761";187;433;4;224000.0;"CANCELLED";"2026-06-04 17:21:00"
4762;"PNR14762";21;247;1;68000.0;"CANCELLED";"2026-06-04 17:22:00"
4763;"PNR14763";39;140;1;75000.0;"CONFIRMED";"2026-06-04 17:23:00"
4764;"PNR14764";234;310;1;30000.0;"PENDING";"2026-06-04 17:24:00"
4765;"PNR14765";119;464;4;88000.0;"CONFIRMED";"2026-06-04 17:25:00"
4766;"PNR14766";308;245;5;280000.0;"CONFIRMED";"2026-06-04 17:26:00"
4767;"PNR14767";17;187;4;344000.0;"CONFIRMED";"2026-06-04 17:27:00"
4768;"PNR14768";483;14;3;225000.0;"CONFIRMED";"2026-06-04 17:28:00"
4769;"PNR14769";415;5;5;110000.0;"CANCELLED";"2026-06-04 17:29:00"
4770;"PNR14770";449;177;6;111000.0;"CONFIRMED";"2026-06-04 17:30:00"
4771;"PNR14771";19;121;1;6100.0;"CONFIRMED";"2026-06-04 17:31:00"
4772;"PNR14772";416;20;6;408000.0;"PENDING";"2026-06-04 17:32:00"
4773;"PNR14773";167;221;1;98000.0;"PENDING";"2026-06-04 17:33:00"
4774;"PNR14774";248;282;6;252000.0;"CONFIRMED";"2026-06-04 17:34:00"
4775;"PNR14775";224;118;5;210000.0;"CONFIRMED";"2026-06-04 17:35:00"
4776;"PNR14776";370;182;6;75000.0;"PENDING";"2026-06-04 17:36:00"
4777;"PNR14777";444;302;6;31200.0;"CONFIRMED";"2026-06-04 17:37:00"
4778;"PNR14778";148;1;6;31200.0;"PENDING";"2026-06-04 17:38:00"
4779;"PNR14779";333;242;6;336000.0;"CONFIRMED";"2026-06-04 17:39:00"
4780;"PNR14780";109;200;1;6100.0;"CONFIRMED";"2026-06-04 17:40:00"
4781;"PNR14781";127;320;5;62500.0;"CONFIRMED";"2026-06-04 17:41:00"
4782;"PNR14782";155;222;2;196000.0;"CONFIRMED";"2026-06-04 17:42:00"
4783;"PNR14783";459;6;3;13500.0;"CONFIRMED";"2026-06-04 17:43:00"
4784;"PNR14784";437;418;5;340000.0;"CANCELLED";"2026-06-04 17:44:00"
4785;"PNR14785";85;290;6;132000.0;"CONFIRMED";"2026-06-04 17:45:00"
4786;"PNR14786";141;464;4;36000.0;"CONFIRMED";"2026-06-04 17:46:00"
4787;"PNR14787";40;415;4;120000.0;"CONFIRMED";"2026-06-04 17:47:00"
4788;"PNR14788";172;257;2;60000.0;"CANCELLED";"2026-06-04 17:48:00"
4789;"PNR14789";499;395;6;36600.0;"PENDING";"2026-06-04 17:49:00"
4790;"PNR14790";390;162;2;150000.0;"CONFIRMED";"2026-06-04 17:50:00"
4791;"PNR14791";83;485;1;56000.0;"CONFIRMED";"2026-06-04 17:51:00"
4792;"PNR14792";23;182;3;258000.0;"CONFIRMED";"2026-06-04 17:52:00"
4793;"PNR14793";493;15;1;5200.0;"PENDING";"2026-06-04 17:53:00"
4794;"PNR14794";413;397;4;74000.0;"CONFIRMED";"2026-06-04 17:54:00"
4795;"PNR14795";332;459;1;5200.0;"CONFIRMED";"2026-06-04 17:55:00"
4796;"PNR14796";367;344;6;450000.0;"CONFIRMED";"2026-06-04 17:56:00"
4797;"PNR14797";390;183;6;27000.0;"CONFIRMED";"2026-06-04 17:57:00"
4798;"PNR14798";442;214;3;204000.0;"CONFIRMED";"2026-06-04 17:58:00"
4799;"PNR14799";113;482;1;75000.0;"CANCELLED";"2026-06-04 17:59:00"
4800;"PNR14800";115;226;1;6100.0;"CANCELLED";"2026-06-04 18:00:00"
4801;"PNR14801";81;197;5;45000.0;"CANCELLED";"2026-06-04 18:01:00"
4802;"PNR14802";284;130;3;15600.0;"CONFIRMED";"2026-06-04 18:02:00"
4803;"PNR14803";173;378;2;10400.0;"CONFIRMED";"2026-06-04 18:03:00"
4804;"PNR14804";252;125;5;150000.0;"CANCELLED";"2026-06-04 18:04:00"
4805;"PNR14805";466;219;5;490000.0;"CONFIRMED";"2026-06-04 18:05:00"
4806;"PNR14806";364;176;6;408000.0;"CONFIRMED";"2026-06-04 18:06:00"
4807;"PNR14807";90;33;6;54000.0;"PENDING";"2026-06-04 18:07:00"
4808;"PNR14808";361;42;1;30000.0;"PENDING";"2026-06-04 18:08:00"
4809;"PNR14809";490;280;4;120000.0;"CONFIRMED";"2026-06-04 18:09:00"
4810;"PNR14810";128;330;3;27000.0;"CONFIRMED";"2026-06-04 18:10:00"
4811;"PNR14811";92;389;6;336000.0;"CONFIRMED";"2026-06-04 18:11:00"
4812;"PNR14812";34;236;5;375000.0;"PENDING";"2026-06-04 18:12:00"
4813;"PNR14813";65;449;2;136000.0;"CONFIRMED";"2026-06-04 18:13:00"
4814;"PNR14814";147;77;3;73500.0;"CONFIRMED";"2026-06-04 18:14:00"
4815;"PNR14815";300;478;6;27000.0;"PENDING";"2026-06-04 18:15:00"
4816;"PNR14816";131;302;4;98000.0;"CONFIRMED";"2026-06-04 18:16:00"
4817;"PNR14817";388;45;4;272000.0;"CANCELLED";"2026-06-04 18:17:00"
4818;"PNR14818";401;378;1;18500.0;"CONFIRMED";"2026-06-04 18:18:00"
4819;"PNR14819";176;212;5;26000.0;"CONFIRMED";"2026-06-04 18:19:00"
4820;"PNR14820";325;267;1;56000.0;"CONFIRMED";"2026-06-04 18:20:00"
4821;"PNR14821";152;498;3;90000.0;"CANCELLED";"2026-06-04 18:21:00"
4822;"PNR14822";389;477;5;110000.0;"PENDING";"2026-06-04 18:22:00"
4823;"PNR14823";425;355;1;4500.0;"PENDING";"2026-06-04 18:23:00"
4824;"PNR14824";183;55;6;516000.0;"PENDING";"2026-06-04 18:24:00"
4825;"PNR14825";401;83;5;280000.0;"CANCELLED";"2026-06-04 18:25:00"
4826;"PNR14826";135;102;1;30000.0;"CONFIRMED";"2026-06-04 18:26:00"
4827;"PNR14827";186;71;6;27000.0;"CONFIRMED";"2026-06-04 18:27:00"
4828;"PNR14828";132;27;3;37500.0;"CONFIRMED";"2026-06-04 18:28:00"
4829;"PNR14829";21;208;5;122500.0;"PENDING";"2026-06-04 18:29:00"
4830;"PNR14830";498;463;3;168000.0;"CONFIRMED";"2026-06-04 18:30:00"
4831;"PNR14831";106;193;4;50000.0;"CONFIRMED";"2026-06-04 18:31:00"
4832;"PNR14832";16;456;5;22500.0;"CANCELLED";"2026-06-04 18:32:00"
4833;"PNR14833";20;322;6;336000.0;"PENDING";"2026-06-04 18:33:00"
4834;"PNR14834";438;295;1;56000.0;"PENDING";"2026-06-04 18:34:00"
4835;"PNR14835";194;390;6;147000.0;"PENDING";"2026-06-04 18:35:00"
4836;"PNR14836";458;266;1;24500.0;"CONFIRMED";"2026-06-04 18:36:00"
4837;"PNR14837";247;41;1;18500.0;"CONFIRMED";"2026-06-04 18:37:00"
4838;"PNR14838";78;102;5;30500.0;"CONFIRMED";"2026-06-04 18:38:00"
4839;"PNR14839";20;92;4;224000.0;"CONFIRMED";"2026-06-04 18:39:00"
4840;"PNR14840";83;245;3;37500.0;"CONFIRMED";"2026-06-04 18:40:00"
4841;"PNR14841";167;85;5;280000.0;"CONFIRMED";"2026-06-04 18:41:00"
4842;"PNR14842";191;106;4;272000.0;"CONFIRMED";"2026-06-04 18:42:00"
4843;"PNR14843";51;167;6;36600.0;"CONFIRMED";"2026-06-04 18:43:00"
4844;"PNR14844";413;154;5;26000.0;"CONFIRMED";"2026-06-04 18:44:00"
4845;"PNR14845";189;373;2;44000.0;"PENDING";"2026-06-04 18:45:00"
4846;"PNR14846";332;443;1;18500.0;"CONFIRMED";"2026-06-04 18:46:00"
4847;"PNR14847";478;231;3;55500.0;"CONFIRMED";"2026-06-04 18:47:00"
4848;"PNR14848";338;421;4;24400.0;"PENDING";"2026-06-04 18:48:00"
4849;"PNR14849";311;359;1;9000.0;"CONFIRMED";"2026-06-04 18:49:00"
4850;"PNR14850";134;337;2;25000.0;"CONFIRMED";"2026-06-04 18:50:00"
4851;"PNR14851";6;233;4;74000.0;"CONFIRMED";"2026-06-04 18:51:00"
4852;"PNR14852";291;128;6;111000.0;"CONFIRMED";"2026-06-04 18:52:00"
